datetm,open,high,low,close,volume,amount
2020-06-24T15:11:00+0530,1725.6,1726.3,1721.2,1722.1,121215,0
2020-06-24T15:12:00+0530,1722.85,1724.55,1722,1723.25,75478,0
2020-06-24T15:13:00+0530,1723.25,1727.7,1723.2,1725.8,64045,0
2020-06-24T15:14:00+0530,1725.7,1726.85,1724,1725.95,55712,0
2020-06-24T15:15:00+0530,1725.8,1728,1725.65,1727.65,58999,0
2020-06-24T15:16:00+0530,1727.5,1728,1726.4,1726.45,79729,0
2020-06-24T15:17:00+0530,1726.9,1729.45,1726.05,1729.45,86374,0
2020-06-24T15:18:00+0530,1729.45,1729.7,1727.85,1728,51702,0
2020-06-24T15:19:00+0530,1727.65,1728.15,1726.65,1727,49529,0
2020-06-24T15:20:00+0530,1726.7,1728.9,1726.65,1727.55,60304,0
2020-06-24T15:21:00+0530,1727.65,1729.85,1725,1726.4,106715,0
2020-06-24T15:22:00+0530,1726.5,1727.5,1726.25,1726.35,40783,0
2020-06-24T15:23:00+0530,1726.05,1727,1725.6,1725.65,36324,0
2020-06-24T15:24:00+0530,1725.6,1727.65,1725.6,1727.55,39043,0
2020-06-24T15:25:00+0530,1727.05,1727.9,1726.95,1727.9,30391,0
2020-06-24T15:26:00+0530,1727.7,1728,1727,1727.25,37295,0
2020-06-24T15:27:00+0530,1727.1,1728.95,1727.1,1728.75,43996,0
2020-06-24T15:28:00+0530,1728.75,1730.45,1728.05,1730,45666,0
2020-06-24T15:29:00+0530,1730,1733.55,1729.75,1732.8,40440,0
2020-06-25T09:15:00+0530,1727,1732.45,1723.9,1723.9,340888,0
2020-06-25T09:16:00+0530,1723.85,1727,1719.3,1727,207388,0
2020-06-25T09:17:00+0530,1726.3,1736,1726.3,1735.75,171176,0
2020-06-25T09:18:00+0530,1735.2,1740,1735.2,1737,176821,0
2020-06-25T09:19:00+0530,1736.35,1736.9,1734.6,1735.45,98459,0
2020-06-25T09:20:00+0530,1734.9,1735.75,1732.55,1732.55,71512,0
2020-06-25T09:21:00+0530,1733.5,1735.9,1733,1734.5,83527,0
2020-06-25T09:22:00+0530,1734.5,1737.7,1734,1737.7,124290,0
2020-06-25T09:23:00+0530,1737.75,1746.55,1737.75,1745.35,206765,0
2020-06-25T09:24:00+0530,1745.3,1746.55,1742.25,1743,130805,0
2020-06-25T09:25:00+0530,1743.85,1743.85,1741.4,1742,92910,0
2020-06-25T09:26:00+0530,1742,1742.95,1738,1738.05,89866,0
2020-06-25T09:27:00+0530,1738.85,1742.95,1737.4,1741.8,91541,0
2020-06-25T09:28:00+0530,1742,1745.9,1741.45,1744,101589,0
2020-06-25T09:29:00+0530,1743.9,1745.2,1742.85,1743.55,79882,0
2020-06-25T09:30:00+0530,1743.45,1745,1741.35,1744.5,75349,0
2020-06-25T09:31:00+0530,1745,1749,1744.1,1746.4,136786,0
2020-06-25T09:32:00+0530,1746.5,1747.65,1742.05,1743,73412,0
2020-06-25T09:33:00+0530,1742.6,1743.2,1740,1740.95,72665,0
2020-06-25T09:34:00+0530,1741,1741.3,1738.5,1739.8,79726,0
2020-06-25T09:35:00+0530,1739.45,1740.5,1738,1738.45,45050,0
2020-06-25T09:36:00+0530,1737.15,1741.55,1736.3,1741.45,69158,0
2020-06-25T09:37:00+0530,1740.6,1742.1,1740.3,1741.85,47349,0
2020-06-25T09:38:00+0530,1741.9,1741.95,1739.2,1740,28375,0
2020-06-25T09:39:00+0530,1740.15,1741.75,1739.7,1741.75,35697,0
2020-06-25T09:40:00+0530,1741.15,1743.85,1741.05,1742.2,40524,0
2020-06-25T09:41:00+0530,1742.9,1742.9,1740.1,1740.9,26409,0
2020-06-25T09:42:00+0530,1740.9,1742,1739,1739.35,30542,0
2020-06-25T09:43:00+0530,1739.45,1741,1739,1740.05,22150,0
2020-06-25T09:44:00+0530,1740,1741.5,1739.65,1740.25,23388,0
2020-06-25T09:45:00+0530,1740.85,1740.95,1739.05,1739.55,28152,0
2020-06-25T09:46:00+0530,1739.3,1739.85,1738.15,1738.5,37442,0
2020-06-25T09:47:00+0530,1739,1739.35,1735.05,1735.35,69534,0
2020-06-25T09:48:00+0530,1733.2,1739.65,1733.2,1739,94287,0
2020-06-25T09:49:00+0530,1739.5,1741.7,1738.8,1741.1,48518,0
2020-06-25T09:50:00+0530,1741.45,1741.45,1738,1738.1,33181,0
2020-06-25T09:51:00+0530,1738.5,1740,1738.25,1738.8,16278,0
2020-06-25T09:52:00+0530,1738.7,1738.8,1736.4,1737.3,33456,0
2020-06-25T09:53:00+0530,1737.1,1737.5,1735.05,1736.05,45903,0
2020-06-25T09:54:00+0530,1736.1,1736.1,1731.1,1732,96962,0
2020-06-25T09:55:00+0530,1731.35,1735.2,1731.3,1735,59061,0
2020-06-25T09:56:00+0530,1735,1735,1733.3,1733.5,31584,0
2020-06-25T09:57:00+0530,1733.8,1733.8,1731.05,1732,41235,0
2020-06-25T09:58:00+0530,1732.25,1733.7,1731.6,1733.45,43251,0
2020-06-25T09:59:00+0530,1733.7,1734.5,1732.25,1734,25848,0
2020-06-25T10:00:00+0530,1734.15,1734.5,1733,1733.3,16000,0
2020-06-25T10:01:00+0530,1733,1733.45,1732.1,1732.7,22556,0
2020-06-25T10:02:00+0530,1733.2,1736.25,1732.65,1735.5,31682,0
2020-06-25T10:03:00+0530,1735.65,1735.65,1735,1735.3,17693,0
2020-06-25T10:04:00+0530,1735.25,1735.3,1732.65,1732.65,16165,0
2020-06-25T10:05:00+0530,1732.95,1733,1732.1,1732.45,21714,0
2020-06-25T10:06:00+0530,1732.05,1732.6,1731,1731.6,47335,0
2020-06-25T10:07:00+0530,1731.15,1734.8,1731,1734,26412,0
2020-06-25T10:08:00+0530,1734,1734.45,1731.55,1732.9,22176,0
2020-06-25T10:09:00+0530,1732.75,1733.3,1731.5,1732.05,16864,0
2020-06-25T10:10:00+0530,1732.05,1733.8,1732,1733.5,15430,0
2020-06-25T10:11:00+0530,1733.5,1735,1733.25,1733.9,21093,0
2020-06-25T10:12:00+0530,1733.9,1734.2,1732.75,1733.2,14251,0
2020-06-25T10:13:00+0530,1733.7,1733.95,1732.75,1733.35,7058,0
2020-06-25T10:14:00+0530,1733.05,1733.05,1732,1732.25,15961,0
2020-06-25T10:15:00+0530,1732.05,1733.9,1732,1733,15679,0
2020-06-25T10:16:00+0530,1733.3,1733.5,1732.5,1732.85,7588,0
2020-06-25T10:17:00+0530,1733,1733.8,1732.5,1733,13469,0
2020-06-25T10:18:00+0530,1733,1733,1729.15,1730,85880,0
2020-06-25T10:19:00+0530,1730.5,1731.85,1730.3,1730.65,30872,0
2020-06-25T10:20:00+0530,1731,1733,1730.6,1732.8,19283,0
2020-06-25T10:21:00+0530,1732.4,1732.95,1732,1732.45,7514,0
2020-06-25T10:22:00+0530,1732.3,1738.2,1732.3,1737.35,89761,0
2020-06-25T10:23:00+0530,1737.4,1738.35,1735.3,1736.25,40027,0
2020-06-25T10:24:00+0530,1735.9,1736.2,1735.1,1735.4,29325,0
2020-06-25T10:25:00+0530,1735.65,1735.65,1733.9,1734.95,29377,0
2020-06-25T10:26:00+0530,1734.9,1735.1,1734.2,1735,23578,0
2020-06-25T10:27:00+0530,1734.85,1737.2,1734.5,1737.2,20127,0
2020-06-25T10:28:00+0530,1737.4,1737.85,1736,1736.9,39536,0
2020-06-25T10:29:00+0530,1736.9,1738.95,1736,1738.35,42893,0
2020-06-25T10:30:00+0530,1738.35,1742.4,1738.05,1739.5,117302,0
2020-06-25T10:31:00+0530,1739.1,1739.95,1737.35,1737.5,24905,0
2020-06-25T10:32:00+0530,1737.95,1738.9,1737,1738,31565,0
2020-06-25T10:33:00+0530,1737.8,1739.7,1737.5,1739.05,22451,0
2020-06-25T10:34:00+0530,1739.6,1741,1739,1740,40214,0
2020-06-25T10:35:00+0530,1740,1740.5,1739.2,1739.65,25834,0
2020-06-25T10:36:00+0530,1739.65,1742.5,1739.6,1741.45,47002,0
2020-06-25T10:37:00+0530,1741.5,1742.35,1741,1741,27283,0
2020-06-25T10:38:00+0530,1741.2,1741.3,1739.65,1740,46348,0
2020-06-25T10:39:00+0530,1740,1744,1739.65,1743,65004,0
2020-06-25T10:40:00+0530,1743,1744.8,1742.8,1744,49903,0
2020-06-25T10:41:00+0530,1744.3,1744.6,1740.3,1741.5,45134,0
2020-06-25T10:42:00+0530,1741.65,1743.25,1741.1,1742.2,20713,0
2020-06-25T10:43:00+0530,1741.95,1742.05,1740.2,1740.2,33407,0
2020-06-25T10:44:00+0530,1740.2,1740.3,1739,1739.9,23078,0
2020-06-25T10:45:00+0530,1739.85,1739.9,1736.5,1737.2,45277,0
2020-06-25T10:46:00+0530,1737.3,1740.9,1736.9,1740,33512,0
2020-06-25T10:47:00+0530,1740,1740,1737.4,1739.6,18655,0
2020-06-25T10:48:00+0530,1739.6,1739.95,1737.65,1738.15,21394,0
2020-06-25T10:49:00+0530,1738.15,1738.4,1737.4,1738.25,13887,0
2020-06-25T10:50:00+0530,1738.35,1740,1738.15,1739.8,12959,0
2020-06-25T10:51:00+0530,1739.8,1739.8,1738.3,1738.85,16473,0
2020-06-25T10:52:00+0530,1738.4,1739.15,1738.4,1739.05,8331,0
2020-06-25T10:53:00+0530,1738.5,1739.35,1737.55,1737.75,22006,0
2020-06-25T10:54:00+0530,1737.75,1738.45,1735.8,1736.45,39103,0
2020-06-25T10:55:00+0530,1736.45,1738,1736.05,1737.05,20603,0
2020-06-25T10:56:00+0530,1737.15,1737.95,1734.65,1735,48380,0
2020-06-25T10:57:00+0530,1735,1736.05,1733.55,1736.05,46940,0
2020-06-25T10:58:00+0530,1736.05,1738,1735.75,1737.7,37353,0
2020-06-25T10:59:00+0530,1737.75,1737.75,1733.55,1734,46945,0
2020-06-25T11:00:00+0530,1734,1735.35,1733.7,1734.4,72208,0
2020-06-25T11:01:00+0530,1734.15,1734.7,1732.3,1733.3,74123,0
2020-06-25T11:02:00+0530,1733.3,1734.8,1732.05,1733.4,59470,0
2020-06-25T11:03:00+0530,1733.2,1733.6,1731.3,1732.15,95056,0
2020-06-25T11:04:00+0530,1732.15,1732.85,1731,1732.6,78965,0
2020-06-25T11:05:00+0530,1732.15,1732.65,1731,1731.7,84450,0
2020-06-25T11:06:00+0530,1731.5,1734.15,1731,1733.75,76575,0
2020-06-25T11:07:00+0530,1733.65,1737.85,1732.7,1737.45,45928,0
2020-06-25T11:08:00+0530,1736.85,1737.7,1734.4,1737,97927,0
2020-06-25T11:09:00+0530,1736.95,1737,1735.6,1735.6,21693,0
2020-06-25T11:10:00+0530,1735.6,1736.9,1734.4,1734.7,18758,0
2020-06-25T11:11:00+0530,1733.75,1734.85,1732.85,1734.5,28324,0
2020-06-25T11:12:00+0530,1734.5,1734.5,1732.8,1734,19430,0
2020-06-25T11:13:00+0530,1734,1736.75,1734,1736.75,14614,0
2020-06-25T11:14:00+0530,1736.75,1736.85,1735.55,1735.9,15346,0
2020-06-25T11:15:00+0530,1735.8,1736.5,1735,1735.7,14572,0
2020-06-25T11:16:00+0530,1735.65,1737.9,1735.45,1736.55,40035,0
2020-06-25T11:17:00+0530,1736.35,1737.7,1736.15,1737,20862,0
2020-06-25T11:18:00+0530,1737,1737,1735,1735,13181,0
2020-06-25T11:19:00+0530,1735.4,1735.4,1734,1734.65,20401,0
2020-06-25T11:20:00+0530,1734.1,1734.6,1731.05,1731.05,36054,0
2020-06-25T11:21:00+0530,1731.55,1733.35,1731,1732.6,30267,0
2020-06-25T11:22:00+0530,1732.6,1732.75,1727.15,1728.35,129557,0
2020-06-25T11:23:00+0530,1728,1732,1727.05,1731.95,45673,0
2020-06-25T11:24:00+0530,1731.6,1732,1729.8,1730.4,34270,0
2020-06-25T11:25:00+0530,1730.4,1731.4,1729.65,1731.4,21060,0
2020-06-25T11:26:00+0530,1731.4,1731.75,1731,1731.1,14113,0
2020-06-25T11:27:00+0530,1731.4,1732.35,1731,1731.9,18909,0
2020-06-25T11:28:00+0530,1731.9,1732.3,1730.1,1730.1,19820,0
2020-06-25T11:29:00+0530,1729.55,1730,1727.9,1728.25,44693,0
2020-06-25T11:30:00+0530,1728.2,1730.7,1728.2,1730,33691,0
2020-06-25T11:31:00+0530,1730.5,1730.5,1729.1,1730.15,26845,0
2020-06-25T11:32:00+0530,1730,1730.2,1729,1729.85,17373,0
2020-06-25T11:33:00+0530,1729.8,1731.4,1729.8,1731.2,28721,0
2020-06-25T11:34:00+0530,1731.4,1732.4,1731.2,1731.85,27723,0
2020-06-25T11:35:00+0530,1732.15,1732.4,1731.2,1732.1,13037,0
2020-06-25T11:36:00+0530,1732.1,1732.2,1731,1731.5,14403,0
2020-06-25T11:37:00+0530,1731.5,1731.6,1731,1731.2,7281,0
2020-06-25T11:38:00+0530,1730.35,1731.75,1729.1,1730.6,32907,0
2020-06-25T11:39:00+0530,1730.6,1731.1,1730.15,1730.15,3919,0
2020-06-25T11:40:00+0530,1730.25,1731.05,1729.5,1731.05,11181,0
2020-06-25T11:41:00+0530,1731.05,1731.8,1730.5,1730.85,11044,0
2020-06-25T11:42:00+0530,1730.95,1731.65,1730,1730.85,17897,0
2020-06-25T11:43:00+0530,1730.85,1731.15,1730,1730.1,9531,0
2020-06-25T11:44:00+0530,1730.1,1730.65,1729.75,1730,10724,0
2020-06-25T11:45:00+0530,1730,1730.2,1729.15,1729.2,11697,0
2020-06-25T11:46:00+0530,1729.65,1730.4,1729.2,1729.7,9800,0
2020-06-25T11:47:00+0530,1729.4,1730.8,1728,1729.15,33516,0
2020-06-25T11:48:00+0530,1729.45,1729.65,1727.15,1727.3,26724,0
2020-06-25T11:49:00+0530,1726.9,1727.7,1725.5,1726.8,63449,0
2020-06-25T11:50:00+0530,1726.05,1729.8,1726,1729.75,30701,0
2020-06-25T11:51:00+0530,1729.7,1731,1729.35,1730.9,22805,0
2020-06-25T11:52:00+0530,1731,1731,1729.2,1729.2,15933,0
2020-06-25T11:53:00+0530,1728.9,1729.8,1728.6,1729.05,9121,0
2020-06-25T11:54:00+0530,1728.5,1729,1727.3,1727.65,19708,0
2020-06-25T11:55:00+0530,1728,1730,1727.6,1729,18198,0
2020-06-25T11:56:00+0530,1728.85,1729.35,1728,1728.45,10389,0
2020-06-25T11:57:00+0530,1728.75,1729.9,1727.8,1729.45,21743,0
2020-06-25T11:58:00+0530,1728.95,1729.7,1728,1728.35,8445,0
2020-06-25T11:59:00+0530,1728.35,1728.35,1726.5,1726.55,20528,0
2020-06-25T12:00:00+0530,1727,1727,1725.5,1727,42001,0
2020-06-25T12:01:00+0530,1726.25,1727.05,1726,1726.75,18309,0
2020-06-25T12:02:00+0530,1726.8,1726.9,1725.5,1725.65,20361,0
2020-06-25T12:03:00+0530,1725.8,1725.8,1723.75,1724.65,79850,0
2020-06-25T12:04:00+0530,1725,1727.9,1724,1727.5,33793,0
2020-06-25T12:05:00+0530,1727.15,1729.9,1726.7,1729.65,31085,0
2020-06-25T12:06:00+0530,1729.9,1729.9,1728.2,1728.3,21427,0
2020-06-25T12:07:00+0530,1728,1728.8,1727.55,1728.5,12023,0
2020-06-25T12:08:00+0530,1728.1,1728.4,1727.1,1727.8,15108,0
2020-06-25T12:09:00+0530,1727.85,1728.9,1727.35,1728.1,20844,0
2020-06-25T12:10:00+0530,1727.65,1728.15,1727.05,1727.5,21621,0
2020-06-25T12:11:00+0530,1727.7,1728.6,1727,1727.35,26687,0
2020-06-25T12:12:00+0530,1727.3,1728.35,1727,1727.9,25271,0
2020-06-25T12:13:00+0530,1727.85,1728.5,1727.6,1727.6,12969,0
2020-06-25T12:14:00+0530,1727.8,1727.85,1726,1726.05,18785,0
2020-06-25T12:15:00+0530,1726.3,1726.7,1723.7,1724,93372,0
2020-06-25T12:16:00+0530,1723.9,1725.05,1722.75,1724.5,28407,0
2020-06-25T12:17:00+0530,1724.5,1725.8,1724.15,1725.15,16157,0
2020-06-25T12:18:00+0530,1724.6,1728.9,1724.5,1728.15,36853,0
2020-06-25T12:19:00+0530,1728.1,1728.15,1726.55,1726.6,14680,0
2020-06-25T12:20:00+0530,1726.6,1726.75,1723.4,1723.7,16084,0
2020-06-25T12:21:00+0530,1723.7,1725.5,1723.2,1725,19761,0
2020-06-25T12:22:00+0530,1725,1726.25,1724.95,1726,24050,0
2020-06-25T12:23:00+0530,1725.95,1727.8,1725.6,1727.4,17290,0
2020-06-25T12:24:00+0530,1727.05,1728.2,1726.55,1728.2,24569,0
2020-06-25T12:25:00+0530,1728.3,1728.35,1725.2,1725.45,15821,0
2020-06-25T12:26:00+0530,1725.4,1727.35,1724.2,1726.25,17482,0
2020-06-25T12:27:00+0530,1727.45,1727.45,1725,1725.8,11513,0
2020-06-25T12:28:00+0530,1725.55,1726,1724.7,1725.45,25207,0
2020-06-25T12:29:00+0530,1725.3,1728.1,1725.3,1728.05,35618,0
2020-06-25T12:30:00+0530,1727.95,1731.6,1727,1730.4,79173,0
2020-06-25T12:31:00+0530,1731.4,1734.45,1730.65,1731.8,110992,0
2020-06-25T12:32:00+0530,1732,1732.5,1730,1730.75,40642,0
2020-06-25T12:33:00+0530,1731,1731,1728.2,1729,23616,0
2020-06-25T12:34:00+0530,1729,1731.25,1729,1730.2,28503,0
2020-06-25T12:35:00+0530,1730.05,1731.85,1729.5,1731,29591,0
2020-06-25T12:36:00+0530,1731,1732.5,1730.25,1731,39715,0
2020-06-25T12:37:00+0530,1731,1731.5,1729.65,1730.6,32489,0
2020-06-25T12:38:00+0530,1730.6,1730.65,1728.4,1728.7,24460,0
2020-06-25T12:39:00+0530,1728.65,1730,1728.15,1729.4,13602,0
2020-06-25T12:40:00+0530,1729.4,1729.4,1725.5,1726.65,34231,0
2020-06-25T12:41:00+0530,1726.55,1726.55,1724.2,1725.8,46312,0
2020-06-25T12:42:00+0530,1725.9,1728,1725.4,1725.85,24593,0
2020-06-25T12:43:00+0530,1725.8,1725.9,1724,1724.25,40529,0
2020-06-25T12:44:00+0530,1724,1724.4,1722.2,1724.35,59455,0
2020-06-25T12:45:00+0530,1724.2,1724.8,1723,1723.6,28334,0
2020-06-25T12:46:00+0530,1723.5,1723.95,1722.6,1722.75,38643,0
2020-06-25T12:47:00+0530,1722.75,1725.05,1722.55,1724.9,23840,0
2020-06-25T12:48:00+0530,1725,1725.45,1723.3,1723.3,19561,0
2020-06-25T12:49:00+0530,1723.4,1724.35,1722,1723,44937,0
2020-06-25T12:50:00+0530,1723.75,1725,1723.2,1725,35664,0
2020-06-25T12:51:00+0530,1724.85,1726.25,1723.9,1724.2,36600,0
2020-06-25T12:52:00+0530,1724.2,1724.65,1722.6,1722.6,35989,0
2020-06-25T12:53:00+0530,1722.95,1724.9,1722.05,1723.4,28610,0
2020-06-25T12:54:00+0530,1724.4,1724.75,1723.6,1724.7,13872,0
2020-06-25T12:55:00+0530,1724.5,1726.55,1723.8,1726.05,32341,0
2020-06-25T12:56:00+0530,1726.45,1726.45,1724.25,1724.95,29142,0
2020-06-25T12:57:00+0530,1725,1725.65,1723.2,1723.4,43547,0
2020-06-25T12:58:00+0530,1723.65,1725.55,1723.4,1725,24584,0
2020-06-25T12:59:00+0530,1725.2,1725.6,1724.5,1724.9,16623,0
2020-06-25T13:00:00+0530,1724.7,1725,1722.4,1724.35,27447,0
2020-06-25T13:01:00+0530,1724.5,1726,1723.65,1726,18633,0
2020-06-25T13:02:00+0530,1724.95,1725.9,1724.65,1725.3,13555,0
2020-06-25T13:03:00+0530,1725.1,1725.6,1724,1724.5,27384,0
2020-06-25T13:04:00+0530,1725.3,1725.4,1723,1723.75,19482,0
2020-06-25T13:05:00+0530,1723.5,1723.95,1723,1723.6,22135,0
2020-06-25T13:06:00+0530,1723.65,1725.75,1723.65,1725,22596,0
2020-06-25T13:07:00+0530,1724.75,1725,1722.55,1722.6,23540,0
2020-06-25T13:08:00+0530,1724.2,1725,1724,1724.9,21897,0
2020-06-25T13:09:00+0530,1724.85,1725.65,1724,1725.45,26216,0
2020-06-25T13:10:00+0530,1725.45,1728.45,1724.95,1728.4,49000,0
2020-06-25T13:11:00+0530,1728.4,1728.45,1726.6,1727.35,26622,0
2020-06-25T13:12:00+0530,1727.35,1728.9,1726.15,1727.4,29789,0
2020-06-25T13:13:00+0530,1727.4,1728,1727,1727.5,12044,0
2020-06-25T13:14:00+0530,1727.5,1727.9,1726.5,1726.5,13316,0
2020-06-25T13:15:00+0530,1726.65,1728.9,1726.55,1728.1,30006,0
2020-06-25T13:16:00+0530,1728.25,1728.75,1727.2,1727.6,16535,0
2020-06-25T13:17:00+0530,1727.5,1727.9,1724.65,1725.1,25601,0
2020-06-25T13:18:00+0530,1725.15,1727,1725,1725.45,15572,0
2020-06-25T13:19:00+0530,1725.5,1726.65,1725,1725.5,11195,0
2020-06-25T13:20:00+0530,1725.5,1726.85,1725.1,1725.4,9444,0
2020-06-25T13:21:00+0530,1725.5,1725.5,1722.6,1723.05,50419,0
2020-06-25T13:22:00+0530,1723.15,1725.25,1723,1723.3,19347,0
2020-06-25T13:23:00+0530,1723.1,1723.3,1718.9,1720.05,266104,0
2020-06-25T13:24:00+0530,1719.95,1720.45,1718.15,1720,64397,0
2020-06-25T13:25:00+0530,1720,1722.2,1719.9,1719.95,51855,0
2020-06-25T13:26:00+0530,1720.25,1722.1,1720.25,1721.05,29077,0
2020-06-25T13:27:00+0530,1721.05,1722,1720.35,1720.35,21385,0
2020-06-25T13:28:00+0530,1720.7,1722,1720.35,1721.75,22866,0
2020-06-25T13:29:00+0530,1721.75,1724,1720.8,1721.8,21944,0
2020-06-25T13:30:00+0530,1722,1724,1721.8,1724,24110,0
2020-06-25T13:31:00+0530,1724,1724,1721.55,1722.55,17183,0
2020-06-25T13:32:00+0530,1722.5,1723.75,1721.25,1722.2,17579,0
2020-06-25T13:33:00+0530,1722.35,1724.5,1721.5,1724.45,32194,0
2020-06-25T13:34:00+0530,1724.1,1725,1723.65,1723.65,24038,0
2020-06-25T13:35:00+0530,1723.65,1724.5,1722.85,1724.5,19137,0
2020-06-25T13:36:00+0530,1724.5,1726,1723.55,1725.75,46064,0
2020-06-25T13:37:00+0530,1726,1727.95,1725.25,1727.85,42211,0
2020-06-25T13:38:00+0530,1728,1728,1725,1725.95,39401,0
2020-06-25T13:39:00+0530,1725.4,1728,1725.4,1727.35,40279,0
2020-06-25T13:40:00+0530,1727.75,1728.5,1727,1727.65,43394,0
2020-06-25T13:41:00+0530,1728,1730,1727.85,1729.5,73659,0
2020-06-25T13:42:00+0530,1729.45,1732.95,1729.35,1731.75,117862,0
2020-06-25T13:43:00+0530,1731.8,1734.9,1731,1733.7,107034,0
2020-06-25T13:44:00+0530,1734.05,1736,1732.65,1732.65,131905,0
2020-06-25T13:45:00+0530,1733.35,1735.15,1732.95,1734,61776,0
2020-06-25T13:46:00+0530,1733.5,1735.5,1733.5,1734.1,57795,0
2020-06-25T13:47:00+0530,1734,1734,1729.6,1731.2,77293,0
2020-06-25T13:48:00+0530,1731.2,1734.9,1731,1734.9,50628,0
2020-06-25T13:49:00+0530,1734.05,1734.05,1732.4,1733.95,54072,0
2020-06-25T13:50:00+0530,1733.9,1735.5,1733.85,1735.5,80517,0
2020-06-25T13:51:00+0530,1735.45,1737,1735.05,1735.8,71037,0
2020-06-25T13:52:00+0530,1735.95,1736.05,1731.45,1732.7,84219,0
2020-06-25T13:53:00+0530,1733.05,1733.05,1729,1729.7,55410,0
2020-06-25T13:54:00+0530,1729.85,1732,1729.6,1730.4,34847,0
2020-06-25T13:55:00+0530,1730.2,1730.65,1728.25,1729.85,33479,0
2020-06-25T13:56:00+0530,1728.6,1731.05,1726.1,1729.3,56353,0
2020-06-25T13:57:00+0530,1728.45,1730.15,1728.3,1730.15,19130,0
2020-06-25T13:58:00+0530,1730.05,1730.3,1727.4,1728.05,37737,0
2020-06-25T13:59:00+0530,1728,1732,1727.7,1731.05,39531,0
2020-06-25T14:00:00+0530,1731.05,1732.8,1731.05,1732,44087,0
2020-06-25T14:01:00+0530,1732,1732.2,1730.2,1730.5,19486,0
2020-06-25T14:02:00+0530,1730.5,1731.15,1727.15,1727.15,24084,0
2020-06-25T14:03:00+0530,1727.35,1731,1727.2,1730,17599,0
2020-06-25T14:04:00+0530,1730,1730.85,1729.05,1729.75,14646,0
2020-06-25T14:05:00+0530,1729.95,1730.95,1728.9,1730,25469,0
2020-06-25T14:06:00+0530,1730.75,1731,1728,1728,27639,0
2020-06-25T14:07:00+0530,1728,1729.35,1728,1728.7,17098,0
2020-06-25T14:08:00+0530,1729,1729.6,1727.75,1728.45,26315,0
2020-06-25T14:09:00+0530,1728,1729.9,1727.65,1729.9,20037,0
2020-06-25T14:10:00+0530,1729.9,1729.9,1728.45,1728.95,16501,0
2020-06-25T14:11:00+0530,1729.2,1729.5,1728.1,1728.65,17120,0
2020-06-25T14:12:00+0530,1729,1730,1728.15,1728.85,14405,0
2020-06-25T14:13:00+0530,1729.65,1732.85,1729,1730.85,40249,0
2020-06-25T14:14:00+0530,1731.15,1732.05,1730.2,1731.9,23052,0
2020-06-25T14:15:00+0530,1731.5,1733.35,1730.7,1732.1,47271,0
2020-06-25T14:16:00+0530,1732.15,1733.35,1731.25,1732.2,26642,0
2020-06-25T14:17:00+0530,1732.1,1732.65,1730.65,1730.7,26137,0
2020-06-25T14:18:00+0530,1730.5,1732,1730,1730.8,29445,0
2020-06-25T14:19:00+0530,1730,1732,1730,1731.4,19895,0
2020-06-25T14:20:00+0530,1731.65,1732.65,1730.7,1732.05,20674,0
2020-06-25T14:21:00+0530,1732.15,1732.65,1731.25,1731.35,21038,0
2020-06-25T14:22:00+0530,1731,1732.05,1730.3,1732,21974,0
2020-06-25T14:23:00+0530,1731.65,1733,1730.5,1732.75,29214,0
2020-06-25T14:24:00+0530,1733.45,1733.8,1731.15,1733,37695,0
2020-06-25T14:25:00+0530,1732.8,1733.9,1732.1,1732.6,35910,0
2020-06-25T14:26:00+0530,1733.05,1733.2,1731.6,1732.4,27792,0
2020-06-25T14:27:00+0530,1732.45,1733,1730.15,1731,31295,0
2020-06-25T14:28:00+0530,1730.6,1731.75,1730.2,1731.3,15305,0
2020-06-25T14:29:00+0530,1731.05,1731.55,1730.4,1730.5,12926,0
2020-06-25T14:30:00+0530,1730.3,1731.75,1728.6,1728.9,32491,0
2020-06-25T14:31:00+0530,1729.05,1730.8,1728.55,1729,24648,0
2020-06-25T14:32:00+0530,1729,1729.55,1727.2,1728,35193,0
2020-06-25T14:33:00+0530,1727.85,1729,1727.8,1728.45,14695,0
2020-06-25T14:34:00+0530,1728.9,1729.9,1727.9,1729,18179,0
2020-06-25T14:35:00+0530,1728.95,1729,1727.8,1728.95,17433,0
2020-06-25T14:36:00+0530,1728.9,1728.9,1727.1,1727.35,17154,0
2020-06-25T14:37:00+0530,1727.35,1727.7,1726.5,1727.2,26779,0
2020-06-25T14:38:00+0530,1727,1727.95,1727,1727.65,23207,0
2020-06-25T14:39:00+0530,1727.45,1729,1727.45,1728.3,27479,0
2020-06-25T14:40:00+0530,1728.35,1728.95,1727.5,1728.95,16894,0
2020-06-25T14:41:00+0530,1728.8,1729,1728,1728.35,21836,0
2020-06-25T14:42:00+0530,1728.1,1728.2,1726.05,1726.55,51509,0
2020-06-25T14:43:00+0530,1727,1727.4,1726.05,1726.4,50573,0
2020-06-25T14:44:00+0530,1726.3,1726.7,1724.35,1724.75,54762,0
2020-06-25T14:45:00+0530,1724.7,1725,1724,1724.6,41614,0
2020-06-25T14:46:00+0530,1724.9,1725,1722.8,1723.2,30213,0
2020-06-25T14:47:00+0530,1723.15,1724.95,1723.15,1724.7,34513,0
2020-06-25T14:48:00+0530,1724.6,1725,1723,1723.05,17579,0
2020-06-25T14:49:00+0530,1723.05,1723.65,1722,1722.45,32443,0
